t,x,x_dot,theta,theta_dot,u
0.827,0.204027,-0.0187735,-0.0403836,0.055563,-0.502522
0.828,0.204008,-0.0192353,-0.040328,0.0556943,-0.501394
0.829,0.203988,-0.019696,-0.0402722,0.0558244,-0.500267
0.83,0.203968,-0.0201556,-0.0402163,0.0559536,-0.49914
0.831,0.203948,-0.0206142,-0.0401603,0.0560817,-0.498014
0.832,0.203927,-0.0210717,-0.0401041,0.0562088,-0.496889
0.833,0.203906,-0.0215281,-0.0400479,0.0563348,-0.495764
0.834,0.203884,-0.0219835,-0.0399915,0.0564598,-0.49464
0.835,0.203862,-0.0224378,-0.039935,0.0565838,-0.493517
0.836,0.203839,-0.022891,-0.0398783,0.0567068,-0.492395
0.837,0.203816,-0.0233431,-0.0398215,0.0568287,-0.491273
0.838,0.203793,-0.0237942,-0.0397646,0.0569496,-0.490152
0.839,0.203769,-0.0242443,-0.0397076,0.0570696,-0.489032
0.84,0.203744,-0.0246932,-0.0396505,0.0571885,-0.487912
0.841,0.203719,-0.0251411,-0.0395933,0.0573064,-0.486793
0.842,0.203694,-0.025588,-0.0395359,0.0574233,-0.485675
0.843,0.203668,-0.0260337,-0.0394784,0.0575393,-0.484558
0.844,0.203642,-0.0264785,-0.0394208,0.0576542,-0.483441
0.845,0.203615,-0.0269221,-0.0393631,0.0577682,-0.482325
0.846,0.203588,-0.0273647,-0.0393053,0.0578811,-0.48121
0.847,0.20356,-0.0278063,-0.0392473,0.0579931,-0.480096
0.848,0.203532,-0.0282467,-0.0391893,0.0581042,-0.478982
0.849,0.203504,-0.0286862,-0.0391311,0.0582142,-0.477869
0.85,0.203475,-0.0291246,-0.0390729,0.0583233,-0.476757
0.851,0.203446,-0.0295619,-0.0390145,0.0584315,-0.475646
0.852,0.203416,-0.0299981,-0.038956,0.0585386,-0.474535
0.853,0.203386,-0.0304334,-0.0388974,0.0586449,-0.473426
0.854,0.203355,-0.0308675,-0.0388387,0.0587501,-0.472317
0.855,0.203324,-0.0313006,-0.0387799,0.0588545,-0.471209
0.856,0.203292,-0.0317327,-0.038721,0.0589579,-0.470101
0.857,0.20326,-0.0321637,-0.038662,0.0590603,-0.468995
0.858,0.203228,-0.0325937,-0.0386029,0.0591618,-0.467889
0.859,0.203195,-0.0330226,-0.0385437,0.0592624,-0.466784
0.86,0.203162,-0.0334505,-0.0384844,0.0593621,-0.46568
0.861,0.203128,-0.0338773,-0.038425,0.0594608,-0.464576
0.862,0.203094,-0.0343031,-0.0383654,0.0595587,-0.463474
0.863,0.20306,-0.0347279,-0.0383058,0.0596556,-0.462372
0.864,0.203025,-0.0351516,-0.0382461,0.0597516,-0.461271
0.865,0.202989,-0.0355742,-0.0381863,0.0598467,-0.460171
0.866,0.202954,-0.0359959,-0.0381264,0.0599408,-0.459072
0.867,0.202917,-0.0364164,-0.0380665,0.0600341,-0.457974
0.868,0.202881,-0.036836,-0.0380064,0.0601265,-0.456876
0.869,0.202844,-0.0372545,-0.0379462,0.060218,-0.455779
0.87,0.202806,-0.037672,-0.0378859,0.0603086,-0.454684
0.871,0.202768,-0.0380884,-0.0378256,0.0603983,-0.453589
0.872,0.20273,-0.0385038,-0.0377651,0.0604872,-0.452494
0.873,0.202691,-0.0389182,-0.0377046,0.0605751,-0.451401
0.874,0.202652,-0.0393315,-0.037644,0.0606622,-0.450309
0.875,0.202613,-0.0397438,-0.0375833,0.0607484,-0.449217
0.876,0.202573,-0.0401551,-0.0375225,0.0608338,-0.448126
0.877,0.202532,-0.0405653,-0.0374616,0.0609183,-0.447037
0.878,0.202492,-0.0409745,-0.0374007,0.0610019,-0.445948
0.879,0.20245,-0.0413827,-0.0373396,0.0610846,-0.444859
0.88,0.202409,-0.0417899,-0.0372785,0.0611666,-0.443772
0.881,0.202367,-0.042196,-0.0372173,0.0612476,-0.442686
0.882,0.202324,-0.0426011,-0.037156,0.0613278,-0.441601
0.883,0.202282,-0.0430052,-0.0370946,0.0614072,-0.440516
0.884,0.202238,-0.0434082,-0.0370332,0.0614857,-0.439432
0.885,0.202195,-0.0438103,-0.0369717,0.0615634,-0.43835
0.886,0.202151,-0.0442113,-0.0369101,0.0616403,-0.437268
0.887,0.202106,-0.0446113,-0.0368484,0.0617163,-0.436187
0.888,0.202062,-0.0450103,-0.0367866,0.0617915,-0.435107
0.889,0.202016,-0.0454082,-0.0367248,0.0618659,-0.434028
0.89,0.201971,-0.0458052,-0.0366629,0.0619395,-0.432949
0.891,0.201925,-0.0462011,-0.0366009,0.0620123,-0.431872
0.892,0.201878,-0.046596,-0.0365389,0.0620842,-0.430796
0.893,0.201832,-0.0469899,-0.0364768,0.0621553,-0.42972
0.894,0.201784,-0.0473828,-0.0364146,0.0622257,-0.428646
0.895,0.201737,-0.0477746,-0.0363523,0.0622952,-0.427572
0.896,0.201689,-0.0481655,-0.03629,0.0623639,-0.4265
0.897,0.201641,-0.0485553,-0.0362276,0.0624319,-0.425428
0.898,0.201592,-0.0489442,-0.0361651,0.062499,-0.424357
0.899,0.201543,-0.049332,-0.0361026,0.0625654,-0.423287
0.9,0.201493,-0.0497188,-0.03604,0.0626309,-0.422218
0.901,0.201443,-0.0501046,-0.0359773,0.0626957,-0.42115
0.902,0.201393,-0.0504894,-0.0359146,0.0627597,-0.420083
0.903,0.201342,-0.0508732,-0.0358518,0.062823,-0.419017
0.904,0.201291,-0.051256,-0.0357889,0.0628854,-0.417952
0.905,0.20124,-0.0516378,-0.035726,0.0629471,-0.416888
0.906,0.201188,-0.0520186,-0.0356631,0.0630081,-0.415825
0.907,0.201136,-0.0523984,-0.0356,0.0630682,-0.414763
0.908,0.201083,-0.0527772,-0.0355369,0.0631276,-0.413701
0.909,0.20103,-0.053155,-0.0354738,0.0631863,-0.412641
0.91,0.200977,-0.0535318,-0.0354105,0.0632442,-0.411582
0.911,0.200923,-0.0539076,-0.0353473,0.0633014,-0.410523
0.912,0.200869,-0.0542824,-0.0352839,0.0633578,-0.409466
0.913,0.200814,-0.0546562,-0.0352206,0.0634134,-0.40841
0.914,0.20076,-0.0550291,-0.0351571,0.0634683,-0.407354
0.915,0.200704,-0.0554009,-0.0350936,0.0635225,-0.4063
0.916,0.200649,-0.0557717,-0.0350301,0.063576,-0.405247
0.917,0.200593,-0.0561416,-0.0349665,0.0636287,-0.404194
0.918,0.200537,-0.0565105,-0.0349028,0.0636807,-0.403143
0.919,0.20048,-0.0568783,-0.0348391,0.063732,-0.402092
0.92,0.200423,-0.0572452,-0.0347754,0.0637825,-0.401043
0.921,0.200365,-0.0576111,-0.0347115,0.0638324,-0.399994
0.922,0.200308,-0.057976,-0.0346477,0.0638815,-0.398947
0.923,0.200249,-0.05834,-0.0345838,0.0639299,-0.397901
0.924,0.200191,-0.0587029,-0.0345198,0.0639776,-0.396855
0.925,0.200132,-0.0590649,-0.0344558,0.0640246,-0.395811
0.926,0.200073,-0.0594259,-0.0343918,0.0640709,-0.394768
0.927,0.200013,-0.0597859,-0.0343277,0.0641164,-0.393725
0.928,0.199953,-0.0601449,-0.0342635,0.0641613,-0.392684
0.929,0.199893,-0.060503,-0.0341994,0.0642055,-0.391644
0.93,0.199832,-0.0608601,-0.0341351,0.064249,-0.390604
0.931,0.199771,-0.0612162,-0.0340709,0.0642919,-0.389566
0.932,0.19971,-0.0615713,-0.0340066,0.064334,-0.388529
0.933,0.199648,-0.0619254,-0.0339422,0.0643754,-0.387493
0.934,0.199586,-0.0622786,-0.0338778,0.0644162,-0.386458
0.935,0.199523,-0.0626308,-0.0338134,0.0644563,-0.385423
0.936,0.199461,-0.0629821,-0.0337489,0.0644957,-0.38439
0.937,0.199397,-0.0633324,-0.0336844,0.0645345,-0.383358
0.938,0.199334,-0.0636817,-0.0336198,0.0645726,-0.382327
0.939,0.19927,-0.06403,-0.0335552,0.06461,-0.381297
0.94,0.199206,-0.0643774,-0.0334906,0.0646468,-0.380269
0.941,0.199141,-0.0647238,-0.0334259,0.0646829,-0.379241
0.942,0.199076,-0.0650692,-0.0333612,0.0647183,-0.378214
0.943,0.199011,-0.0654137,-0.0332965,0.0647531,-0.377188
0.944,0.198946,-0.0657572,-0.0332317,0.0647873,-0.376163
0.945,0.19888,-0.0660998,-0.0331669,0.0648208,-0.37514
0.946,0.198813,-0.0664414,-0.0331021,0.0648536,-0.374117
0.947,0.198747,-0.0667821,-0.0330372,0.0648858,-0.373096
0.948,0.19868,-0.0671218,-0.0329723,0.0649174,-0.372075
0.949,0.198613,-0.0674605,-0.0329074,0.0649484,-0.371056
0.95,0.198545,-0.0677983,-0.0328424,0.0649787,-0.370038
0.951,0.198477,-0.0681351,-0.0327774,0.0650084,-0.369021
0.952,0.198409,-0.068471,-0.0327124,0.0650374,-0.368004
0.953,0.19834,-0.0688059,-0.0326474,0.0650658,-0.366989
0.954,0.198271,-0.0691399,-0.0325823,0.0650936,-0.365975
0.955,0.198202,-0.0694729,-0.0325172,0.0651208,-0.364963
0.956,0.198132,-0.069805,-0.032452,0.0651474,-0.363951
0.957,0.198062,-0.0701361,-0.0323869,0.0651733,-0.36294
0.958,0.197992,-0.0704663,-0.0323217,0.0651987,-0.36193
0.959,0.197921,-0.0707955,-0.0322565,0.0652234,-0.360922
0.96,0.19785,-0.0711238,-0.0321912,0.0652476,-0.359914
0.961,0.197779,-0.0714512,-0.032126,0.0652711,-0.358908
0.962,0.197707,-0.0717776,-0.0320607,0.065294,-0.357903
0.963,0.197635,-0.0721031,-0.0319954,0.0653163,-0.356899
0.964,0.197563,-0.0724276,-0.0319301,0.0653381,-0.355896
0.965,0.197491,-0.0727512,-0.0318647,0.0653592,-0.354894
0.966,0.197418,-0.0730739,-0.0317994,0.0653798,-0.353893
0.967,0.197344,-0.0733956,-0.031734,0.0653997,-0.352893
0.968,0.197271,-0.0737164,-0.0316686,0.0654191,-0.351894
0.969,0.197197,-0.0740362,-0.0316031,0.0654379,-0.350897
0.97,0.197123,-0.0743552,-0.0315377,0.0654562,-0.3499
0.971,0.197048,-0.0746732,-0.0314722,0.0654738,-0.348905
0.972,0.196973,-0.0749902,-0.0314067,0.0654909,-0.347911
0.973,0.196898,-0.0753064,-0.0313412,0.0655074,-0.346918
0.974,0.196823,-0.0756216,-0.0312757,0.0655233,-0.345926
0.975,0.196747,-0.0759358,-0.0312102,0.0655387,-0.344935
0.976,0.196671,-0.0762492,-0.0311446,0.0655535,-0.343945
0.977,0.196595,-0.0765616,-0.0310791,0.0655677,-0.342956
0.978,0.196518,-0.0768731,-0.0310135,0.0655814,-0.341969
0.979,0.196441,-0.0771837,-0.0309479,0.0655946,-0.340983
0.98,0.196363,-0.0774934,-0.0308823,0.0656071,-0.339997
0.981,0.196286,-0.0778021,-0.0308167,0.0656192,-0.339013
0.982,0.196208,-0.07811,-0.0307511,0.0656306,-0.33803
0.983,0.19613,-0.0784169,-0.0306854,0.0656416,-0.337048
0.984,0.196051,-0.0787229,-0.0306198,0.065652,-0.336068
0.985,0.195972,-0.079028,-0.0305541,0.0656618,-0.335088
0.986,0.195893,-0.0793321,-0.0304885,0.0656711,-0.33411
0.987,0.195814,-0.0796354,-0.0304228,0.0656799,-0.333132
0.988,0.195734,-0.0799377,-0.0303571,0.0656882,-0.332156
0.989,0.195654,-0.0802391,-0.0302914,0.0656959,-0.331181
0.99,0.195573,-0.0805397,-0.0302257,0.065703,-0.330207
0.991,0.195493,-0.0808393,-0.03016,0.0657097,-0.329235
0.992,0.195412,-0.081138,-0.0300943,0.0657158,-0.328263
0.993,0.19533,-0.0814358,-0.0300286,0.0657215,-0.327293
0.994,0.195249,-0.0817327,-0.0299629,0.0657265,-0.326323
0.995,0.195167,-0.0820287,-0.0298971,0.0657311,-0.325355
0.996,0.195085,-0.0823238,-0.0298314,0.0657352,-0.324388
0.997,0.195002,-0.0826179,-0.0297657,0.0657387,-0.323422
0.998,0.194919,-0.0829112,-0.0296999,0.0657418,-0.322458
0.999,0.194836,-0.0832036,-0.0296342,0.0657443,-0.321494
1,0.194753,-0.0834951,-0.0295684,0.0657464,-0.320532
1.001,0.194669,-0.0837857,-0.0295027,0.0657479,-0.31957
1.002,0.194585,-0.0840754,-0.0294369,0.0657489,-0.31861
1.003,0.194501,-0.0843642,-0.0293712,0.0657495,-0.317651
1.004,0.194417,-0.0846521,-0.0293054,0.0657495,-0.316694
1.005,0.194332,-0.0849391,-0.0292397,0.065749,-0.315737
1.006,0.194247,-0.0852253,-0.0291739,0.0657481,-0.314782
1.007,0.194161,-0.0855105,-0.0291082,0.0657467,-0.313828
1.008,0.194076,-0.0857949,-0.0290424,0.0657447,-0.312874
1.009,0.19399,-0.0860783,-0.0289767,0.0657423,-0.311923
1.01,0.193904,-0.0863609,-0.028911,0.0657395,-0.310972
1.011,0.193817,-0.0866426,-0.0288452,0.0657361,-0.310022
1.012,0.19373,-0.0869234,-0.0287795,0.0657323,-0.309074
1.013,0.193643,-0.0872033,-0.0287138,0.065728,-0.308127
1.014,0.193556,-0.0874824,-0.028648,0.0657232,-0.307181
1.015,0.193468,-0.0877605,-0.0285823,0.0657179,-0.306236
1.016,0.19338,-0.0880378,-0.0285166,0.0657122,-0.305292
1.017,0.193292,-0.0883142,-0.0284509,0.065706,-0.30435
1.018,0.193204,-0.0885897,-0.0283852,0.0656994,-0.303408
1.019,0.193115,-0.0888644,-0.0283195,0.0656922,-0.302468
1.02,0.193026,-0.0891382,-0.0282538,0.0656847,-0.301529
1.021,0.192937,-0.0894111,-0.0281881,0.0656766,-0.300592
1.022,0.192847,-0.0896831,-0.0281225,0.0656682,-0.299655
1.023,0.192757,-0.0899543,-0.0280568,0.0656592,-0.29872
1.024,0.192667,-0.0902246,-0.0279911,0.0656498,-0.297785
1.025,0.192577,-0.090494,-0.0279255,0.06564,-0.296852
1.026,0.192486,-0.0907626,-0.0278599,0.0656297,-0.29592
1.027,0.192395,-0.0910302,-0.0277942,0.065619,-0.29499
1.028,0.192304,-0.0912971,-0.0277286,0.0656078,-0.29406
1.029,0.192213,-0.091563,-0.027663,0.0655962,-0.293132
1.03,0.192121,-0.0918281,-0.0275974,0.0655842,-0.292205
1.031,0.192029,-0.0920924,-0.0275318,0.0655717,-0.291279
1.032,0.191937,-0.0923557,-0.0274663,0.0655588,-0.290354
1.033,0.191845,-0.0926183,-0.0274007,0.0655455,-0.289431
1.034,0.191752,-0.0928799,-0.0273352,0.0655317,-0.288509
1.035,0.191659,-0.0931407,-0.0272697,0.0655175,-0.287588
1.036,0.191565,-0.0934007,-0.0272042,0.0655029,-0.286668
1.037,0.191472,-0.0936598,-0.0271387,0.0654879,-0.285749
1.038,0.191378,-0.093918,-0.0270732,0.0654724,-0.284832
1.039,0.191284,-0.0941754,-0.0270077,0.0654565,-0.283915
1.04,0.19119,-0.0944319,-0.0269423,0.0654402,-0.283
1.041,0.191095,-0.0946876,-0.0268768,0.0654235,-0.282086
1.042,0.191,-0.0949425,-0.0268114,0.0654064,-0.281174
1.043,0.190905,-0.0951965,-0.026746,0.0653889,-0.280262
1.044,0.19081,-0.0954496,-0.0266806,0.0653709,-0.279352
1.045,0.190714,-0.0957019,-0.0266153,0.0653526,-0.278443
1.046,0.190619,-0.0959534,-0.0265499,0.0653338,-0.277535
1.047,0.190523,-0.096204,-0.0264846,0.0653147,-0.276628
1.048,0.190426,-0.0964538,-0.0264193,0.0652951,-0.275723
1.049,0.19033,-0.0967027,-0.026354,0.0652752,-0.274819
1.05,0.190233,-0.0969508,-0.0262888,0.0652548,-0.273916
1.051,0.190136,-0.097198,-0.0262235,0.0652341,-0.273014
1.052,0.190038,-0.0974445,-0.0261583,0.0652129,-0.272113
1.053,0.189941,-0.09769,-0.0260931,0.0651914,-0.271214
1.054,0.189843,-0.0979348,-0.0260279,0.0651695,-0.270316
1.055,0.189745,-0.0981787,-0.0259628,0.0651472,-0.269419
1.056,0.189647,-0.0984218,-0.0258976,0.0651245,-0.268523
1.057,0.189548,-0.0986641,-0.0258325,0.0651014,-0.267629
1.058,0.189449,-0.0989055,-0.0257674,0.065078,-0.266735
1.059,0.18935,-0.0991461,-0.0257023,0.0650542,-0.265843
1.06,0.189251,-0.0993858,-0.0256373,0.06503,-0.264953
1.061,0.189152,-0.0996248,-0.0255723,0.0650054,-0.264063
1.062,0.189052,-0.0998629,-0.0255073,0.0649804,-0.263175
1.063,0.188952,-0.1001,-0.0254423,0.0649551,-0.262287
1.064,0.188852,-0.100337,-0.0253774,0.0649294,-0.261401
1.065,0.188751,-0.100572,-0.0253125,0.0649034,-0.260517
1.066,0.18865,-0.100807,-0.0252476,0.0648769,-0.259633
1.067,0.18855,-0.101041,-0.0251827,0.0648502,-0.258751
1.068,0.188448,-0.101274,-0.0251179,0.064823,-0.25787
1.069,0.188347,-0.101507,-0.0250531,0.0647955,-0.25699
1.07,0.188245,-0.101738,-0.0249883,0.0647676,-0.256111
1.071,0.188144,-0.101969,-0.0249235,0.0647394,-0.255234
1.072,0.188041,-0.102199,-0.0248588,0.0647108,-0.254358
1.073,0.187939,-0.102428,-0.0247941,0.0646819,-0.253483
1.074,0.187837,-0.102656,-0.0247294,0.0646526,-0.252609
1.075,0.187734,-0.102884,-0.0246648,0.064623,-0.251737
1.076,0.187631,-0.103111,-0.0246002,0.064593,-0.250865
1.077,0.187528,-0.103337,-0.0245356,0.0645627,-0.249995
1.078,0.187424,-0.103562,-0.0244711,0.064532,-0.249126
1.079,0.18732,-0.103786,-0.0244066,0.064501,-0.248259
1.08,0.187217,-0.104009,-0.0243421,0.0644697,-0.247392
1.081,0.187112,-0.104232,-0.0242776,0.064438,-0.246527
1.082,0.187008,-0.104454,-0.0242132,0.064406,-0.245663
1.083,0.186904,-0.104675,-0.0241488,0.0643736,-0.244801
1.084,0.186799,-0.104895,-0.0240845,0.064341,-0.243939
1.085,0.186694,-0.105115,-0.0240201,0.0643079,-0.243079
1.086,0.186589,-0.105334,-0.0239558,0.0642746,-0.24222
1.087,0.186483,-0.105551,-0.0238916,0.0642409,-0.241363
1.088,0.186377,-0.105769,-0.0238274,0.0642069,-0.240506
1.089,0.186272,-0.105985,-0.0237632,0.0641726,-0.239651
1.09,0.186165,-0.1062,-0.023699,0.064138,-0.238797
1.091,0.186059,-0.106415,-0.0236349,0.064103,-0.237944
1.092,0.185953,-0.106629,-0.0235708,0.0640677,-0.237093
1.093,0.185846,-0.106842,-0.0235068,0.0640321,-0.236242
1.094,0.185739,-0.107055,-0.0234427,0.0639962,-0.235393
1.095,0.185632,-0.107266,-0.0233788,0.06396,-0.234545
1.096,0.185524,-0.107477,-0.0233148,0.0639234,-0.233699
1.097,0.185417,-0.107687,-0.0232509,0.0638866,-0.232853
1.098,0.185309,-0.107896,-0.0231871,0.0638494,-0.232009
1.099,0.185201,-0.108105,-0.0231232,0.0638119,-0.231166
1.1,0.185093,-0.108312,-0.0230594,0.0637742,-0.230325
1.101,0.184984,-0.108519,-0.0229957,0.0637361,-0.229484
1.102,0.184876,-0.108725,-0.022932,0.0636977,-0.228645
1.103,0.184767,-0.108931,-0.0228683,0.063659,-0.227807
1.104,0.184658,-0.109135,-0.0228046,0.06362,-0.226971
1.105,0.184549,-0.109339,-0.022741,0.0635808,-0.226135
1.106,0.184439,-0.109542,-0.0226775,0.0635412,-0.225301
1.107,0.18433,-0.109744,-0.022614,0.0635013,-0.224468
1.108,0.18422,-0.109946,-0.0225505,0.0634612,-0.223636
1.109,0.18411,-0.110147,-0.022487,0.0634207,-0.222806
1.11,0.183999,-0.110346,-0.0224236,0.06338,-0.221976
1.111,0.183889,-0.110546,-0.0223603,0.0633389,-0.221148
1.112,0.183778,-0.110744,-0.022297,0.0632976,-0.220322
1.113,0.183668,-0.110942,-0.0222337,0.063256,-0.219496
1.114,0.183557,-0.111139,-0.0221704,0.0632142,-0.218672
1.115,0.183445,-0.111335,-0.0221073,0.063172,-0.217849
1.116,0.183334,-0.11153,-0.0220441,0.0631296,-0.217027
1.117,0.183222,-0.111725,-0.021981,0.0630868,-0.216207
1.118,0.18311,-0.111919,-0.0219179,0.0630439,-0.215387
1.119,0.182998,-0.112112,-0.0218549,0.0630006,-0.214569
1.12,0.182886,-0.112304,-0.0217919,0.062957,-0.213752
1.121,0.182774,-0.112496,-0.021729,0.0629132,-0.212937
1.122,0.182661,-0.112686,-0.0216661,0.0628691,-0.212122
1.123,0.182548,-0.112877,-0.0216033,0.0628248,-0.211309
1.124,0.182435,-0.113066,-0.0215405,0.0627802,-0.210498
1.125,0.182322,-0.113254,-0.0214777,0.0627353,-0.209687
1.126,0.182209,-0.113442,-0.021415,0.0626901,-0.208878
1.127,0.182095,-0.113629,-0.0213523,0.0626447,-0.208069
1.128,0.181982,-0.113816,-0.0212897,0.0625991,-0.207263
1.129,0.181868,-0.114001,-0.0212271,0.0625531,-0.206457
1.13,0.181754,-0.114186,-0.0211646,0.0625069,-0.205653
1.131,0.181639,-0.11437,-0.0211021,0.0624605,-0.204849
1.132,0.181525,-0.114554,-0.0210397,0.0624138,-0.204048
1.133,0.18141,-0.114736,-0.0209773,0.0623668,-0.203247
1.134,0.181295,-0.114918,-0.0209149,0.0623196,-0.202447
1.135,0.18118,-0.115099,-0.0208526,0.0622721,-0.201649
1.136,0.181065,-0.11528,-0.0207904,0.0622244,-0.200852
1.137,0.18095,-0.11546,-0.0207282,0.0621765,-0.200057
1.138,0.180834,-0.115639,-0.020666,0.0621283,-0.199262
1.139,0.180719,-0.115817,-0.0206039,0.0620798,-0.198469
1.14,0.180603,-0.115994,-0.0205419,0.0620311,-0.197677
1.141,0.180487,-0.116171,-0.0204799,0.0619822,-0.196887
1.142,0.18037,-0.116347,-0.0204179,0.061933,-0.196097
1.143,0.180254,-0.116522,-0.020356,0.0618836,-0.195309
1.144,0.180137,-0.116697,-0.0202941,0.061834,-0.194522
1.145,0.180021,-0.116871,-0.0202323,0.0617841,-0.193736
1.146,0.179904,-0.117044,-0.0201706,0.0617339,-0.192952
1.147,0.179786,-0.117216,-0.0201089,0.0616836,-0.192169
1.148,0.179669,-0.117388,-0.0200472,0.061633,-0.191387
1.149,0.179552,-0.117559,-0.0199856,0.0615822,-0.190606
1.15,0.179434,-0.117729,-0.019924,0.0615311,-0.189826
1.151,0.179316,-0.117899,-0.0198625,0.0614799,-0.189048
1.152,0.179198,-0.118068,-0.0198011,0.0614284,-0.188271
1.153,0.17908,-0.118236,-0.0197397,0.0613766,-0.187495
1.154,0.178962,-0.118403,-0.0196783,0.0613247,-0.186721
1.155,0.178843,-0.11857,-0.019617,0.0612725,-0.185948
1.156,0.178725,-0.118736,-0.0195558,0.0612201,-0.185175
1.157,0.178606,-0.118901,-0.0194946,0.0611675,-0.184405
1.158,0.178487,-0.119066,-0.0194335,0.0611146,-0.183635
1.159,0.178368,-0.119229,-0.0193724,0.0610616,-0.182867
1.16,0.178248,-0.119393,-0.0193113,0.0610083,-0.1821
1.161,0.178129,-0.119555,-0.0192504,0.0609548,-0.181334
1.162,0.178009,-0.119717,-0.0191894,0.0609011,-0.180569
1.163,0.177889,-0.119878,-0.0191285,0.0608472,-0.179806
1.164,0.177769,-0.120038,-0.0190677,0.0607931,-0.179044
1.165,0.177649,-0.120198,-0.019007,0.0607388,-0.178283
1.166,0.177529,-0.120356,-0.0189463,0.0606842,-0.177524
1.167,0.177409,-0.120515,-0.0188856,0.0606295,-0.176765
1.168,0.177288,-0.120672,-0.018825,0.0605746,-0.176008
1.169,0.177167,-0.120829,-0.0187644,0.0605194,-0.175252
1.17,0.177046,-0.120985,-0.018704,0.060464,-0.174498
1.171,0.176925,-0.121141,-0.0186435,0.0604085,-0.173744
1.172,0.176804,-0.121295,-0.0185831,0.0603527,-0.172992
1.173,0.176683,-0.121449,-0.0185228,0.0602968,-0.172241
1.174,0.176561,-0.121603,-0.0184625,0.0602406,-0.171491
1.175,0.17644,-0.121755,-0.0184023,0.0601843,-0.170743
1.176,0.176318,-0.121907,-0.0183422,0.0601277,-0.169996
1.177,0.176196,-0.122059,-0.0182821,0.060071,-0.16925
1.178,0.176074,-0.122209,-0.018222,0.0600141,-0.168505
1.179,0.175951,-0.122359,-0.018162,0.0599569,-0.167762
1.18,0.175829,-0.122508,-0.0181021,0.0598996,-0.16702
1.181,0.175706,-0.122657,-0.0180422,0.0598421,-0.166279
1.182,0.175584,-0.122805,-0.0179824,0.0597844,-0.165539
1.183,0.175461,-0.122952,-0.0179227,0.0597266,-0.1648
1.184,0.175338,-0.123099,-0.017863,0.0596685,-0.164063
1.185,0.175214,-0.123244,-0.0178033,0.0596103,-0.163327
1.186,0.175091,-0.12339,-0.0177438,0.0595518,-0.162592
1.187,0.174968,-0.123534,-0.0176842,0.0594932,-0.161859
1.188,0.174844,-0.123678,-0.0176248,0.0594344,-0.161126
1.189,0.17472,-0.123821,-0.0175654,0.0593755,-0.160395
1.19,0.174596,-0.123963,-0.017506,0.0593163,-0.159665
1.191,0.174472,-0.124105,-0.0174467,0.059257,-0.158937
1.192,0.174348,-0.124246,-0.0173875,0.0591975,-0.158209
1.193,0.174224,-0.124387,-0.0173283,0.0591378,-0.157483
1.194,0.174099,-0.124527,-0.0172692,0.059078,-0.156758
1.195,0.173975,-0.124666,-0.0172102,0.059018,-0.156035
1.196,0.17385,-0.124804,-0.0171512,0.0589578,-0.155312
1.197,0.173725,-0.124942,-0.0170923,0.0588974,-0.154591
1.198,0.1736,-0.125079,-0.0170334,0.0588369,-0.153871
1.199,0.173475,-0.125216,-0.0169746,0.0587762,-0.153152
1.2,0.17335,-0.125351,-0.0169159,0.0587153,-0.152435
1.201,0.173224,-0.125487,-0.0168572,0.0586543,-0.151718
1.202,0.173099,-0.125621,-0.0167985,0.0585931,-0.151003
1.203,0.172973,-0.125755,-0.01674,0.0585318,-0.15029
1.204,0.172847,-0.125888,-0.0166815,0.0584702,-0.149577
1.205,0.172721,-0.126021,-0.016623,0.0584086,-0.148866
1.206,0.172595,-0.126152,-0.0165647,0.0583467,-0.148155
1.207,0.172469,-0.126284,-0.0165064,0.0582847,-0.147447
1.208,0.172343,-0.126414,-0.0164481,0.0582226,-0.146739
1.209,0.172216,-0.126544,-0.0163899,0.0581603,-0.146032
1.21,0.17209,-0.126673,-0.0163318,0.0580978,-0.145327
1.211,0.171963,-0.126802,-0.0162737,0.0580352,-0.144623
1.212,0.171836,-0.12693,-0.0162157,0.0579724,-0.143921
1.213,0.171709,-0.127057,-0.0161578,0.0579095,-0.143219
1.214,0.171582,-0.127184,-0.0160999,0.0578464,-0.142519
1.215,0.171455,-0.12731,-0.0160421,0.0577832,-0.14182
1.216,0.171327,-0.127436,-0.0159843,0.0577199,-0.141122
1.217,0.1712,-0.12756,-0.0159266,0.0576563,-0.140425
1.218,0.171072,-0.127685,-0.015869,0.0575927,-0.13973
1.219,0.170944,-0.127808,-0.0158114,0.0575289,-0.139036
1.22,0.170817,-0.127931,-0.015754,0.0574649,-0.138343
1.221,0.170689,-0.128053,-0.0156965,0.0574008,-0.137651
1.222,0.17056,-0.128175,-0.0156392,0.0573366,-0.13696
1.223,0.170432,-0.128296,-0.0155818,0.0572722,-0.136271
1.224,0.170304,-0.128416,-0.0155246,0.0572077,-0.135583
1.225,0.170175,-0.128536,-0.0154674,0.0571431,-0.134896
1.226,0.170047,-0.128655,-0.0154103,0.0570783,-0.134211
1.227,0.169918,-0.128773,-0.0153533,0.0570133,-0.133526
1.228,0.169789,-0.128891,-0.0152963,0.0569483,-0.132843
1.229,0.16966,-0.129008,-0.0152394,0.0568831,-0.132161
1.23,0.169531,-0.129125,-0.0151825,0.0568177,-0.13148
1.231,0.169402,-0.129241,-0.0151257,0.0567523,-0.130801
1.232,0.169273,-0.129356,-0.015069,0.0566867,-0.130123
1.233,0.169143,-0.129471,-0.0150124,0.0566209,-0.129445
