t,x,x_dot,theta,theta_dot,u
4.415,0.196854,-0.21469,0.017305,-0.00786838,0.188332
4.416,0.19664,-0.214519,0.0172972,-0.00787144,0.188241
4.417,0.196425,-0.214348,0.0172893,-0.00787448,0.18815
4.418,0.196211,-0.214177,0.0172814,-0.0078775,0.188059
4.419,0.195997,-0.214006,0.0172736,-0.00788052,0.187968
4.42,0.195783,-0.213835,0.0172657,-0.00788352,0.187877
4.421,0.195569,-0.213664,0.0172578,-0.00788651,0.187785
4.422,0.195356,-0.213493,0.0172499,-0.00788949,0.187694
4.423,0.195142,-0.213323,0.017242,-0.00789246,0.187603
4.424,0.194929,-0.213152,0.0172341,-0.00789541,0.187512
4.425,0.194716,-0.212982,0.0172262,-0.00789835,0.18742
4.426,0.194503,-0.212811,0.0172183,-0.00790128,0.187329
4.427,0.194291,-0.212641,0.0172104,-0.0079042,0.187238
4.428,0.194078,-0.212471,0.0172025,-0.00790711,0.187146
4.429,0.193866,-0.2123,0.0171946,-0.00791,0.187055
4.43,0.193653,-0.21213,0.0171867,-0.00791288,0.186964
4.431,0.193441,-0.21196,0.0171788,-0.00791575,0.186872
4.432,0.193229,-0.21179,0.0171709,-0.00791861,0.186781
4.433,0.193018,-0.21162,0.0171629,-0.00792146,0.186689
4.434,0.192806,-0.211451,0.017155,-0.00792429,0.186598
4.435,0.192595,-0.211281,0.0171471,-0.00792711,0.186506
4.436,0.192384,-0.211111,0.0171392,-0.00792992,0.186415
4.437,0.192173,-0.210942,0.0171312,-0.00793272,0.186323
4.438,0.191962,-0.210772,0.0171233,-0.0079355,0.186231
4.439,0.191751,-0.210603,0.0171154,-0.00793828,0.18614
4.44,0.191541,-0.210434,0.0171074,-0.00794104,0.186048
4.441,0.19133,-0.210265,0.0170995,-0.00794379,0.185957
4.442,0.19112,-0.210096,0.0170915,-0.00794653,0.185865
4.443,0.19091,-0.209927,0.0170836,-0.00794925,0.185773
4.444,0.1907,-0.209758,0.0170756,-0.00795197,0.185681
4.445,0.19049,-0.209589,0.0170677,-0.00795467,0.18559
4.446,0.190281,-0.20942,0.0170597,-0.00795736,0.185498
4.447,0.190072,-0.209251,0.0170518,-0.00796004,0.185406
4.448,0.189862,-0.209083,0.0170438,-0.00796271,0.185314
4.449,0.189653,-0.208914,0.0170358,-0.00796537,0.185222
4.45,0.189445,-0.208746,0.0170279,-0.00796801,0.185131
4.451,0.189236,-0.208578,0.0170199,-0.00797064,0.185039
4.452,0.189027,-0.208409,0.0170119,-0.00797326,0.184947
4.453,0.188819,-0.208241,0.017004,-0.00797587,0.184855
4.454,0.188611,-0.208073,0.016996,-0.00797847,0.184763
4.455,0.188403,-0.207905,0.016988,-0.00798105,0.184671
4.456,0.188195,-0.207737,0.01698,-0.00798363,0.184579
4.457,0.187988,-0.207569,0.016972,-0.00798619,0.184487
4.458,0.18778,-0.207402,0.016964,-0.00798874,0.184395
4.459,0.187573,-0.207234,0.0169561,-0.00799128,0.184303
4.46,0.187366,-0.207066,0.0169481,-0.00799381,0.184211
4.461,0.187159,-0.206899,0.0169401,-0.00799632,0.184119
4.462,0.186952,-0.206731,0.0169321,-0.00799883,0.184027
4.463,0.186745,-0.206564,0.0169241,-0.00800132,0.183935
4.464,0.186539,-0.206397,0.0169161,-0.0080038,0.183843
4.465,0.186332,-0.20623,0.0169081,-0.00800627,0.183751
4.466,0.186126,-0.206063,0.0169001,-0.00800873,0.183659
4.467,0.18592,-0.205896,0.016892,-0.00801118,0.183566
4.468,0.185714,-0.205729,0.016884,-0.00801361,0.183474
4.469,0.185509,-0.205562,0.016876,-0.00801604,0.183382
4.47,0.185303,-0.205395,0.016868,-0.00801845,0.18329
4.471,0.185098,-0.205228,0.01686,-0.00802085,0.183197
4.472,0.184893,-0.205062,0.016852,-0.00802324,0.183105
4.473,0.184688,-0.204895,0.0168439,-0.00802562,0.183013
4.474,0.184483,-0.204729,0.0168359,-0.00802799,0.182921
4.475,0.184278,-0.204563,0.0168279,-0.00803035,0.182828
4.476,0.184074,-0.204396,0.0168198,-0.00803269,0.182736
4.477,0.18387,-0.20423,0.0168118,-0.00803502,0.182644
4.478,0.183665,-0.204064,0.0168038,-0.00803735,0.182551
4.479,0.183461,-0.203898,0.0167957,-0.00803966,0.182459
4.48,0.183258,-0.203732,0.0167877,-0.00804196,0.182367
4.481,0.183054,-0.203567,0.0167797,-0.00804425,0.182274
4.482,0.182851,-0.203401,0.0167716,-0.00804652,0.182182
4.483,0.182647,-0.203235,0.0167636,-0.00804879,0.182089
4.484,0.182444,-0.20307,0.0167555,-0.00805105,0.181997
4.485,0.182241,-0.202904,0.0167475,-0.00805329,0.181904
4.486,0.182038,-0.202739,0.0167394,-0.00805552,0.181812
4.487,0.181836,-0.202574,0.0167313,-0.00805774,0.181719
4.488,0.181633,-0.202408,0.0167233,-0.00805995,0.181627
4.489,0.181431,-0.202243,0.0167152,-0.00806215,0.181534
4.49,0.181229,-0.202078,0.0167072,-0.00806434,0.181442
4.491,0.181027,-0.201913,0.0166991,-0.00806652,0.181349
4.492,0.180825,-0.201748,0.016691,-0.00806869,0.181257
4.493,0.180623,-0.201583,0.016683,-0.00807084,0.181164
4.494,0.180422,-0.201419,0.0166749,-0.00807299,0.181071
4.495,0.18022,-0.201254,0.0166668,-0.00807512,0.180979
4.496,0.180019,-0.20109,0.0166587,-0.00807724,0.180886
4.497,0.179818,-0.200925,0.0166507,-0.00807935,0.180793
4.498,0.179617,-0.200761,0.0166426,-0.00808145,0.180701
4.499,0.179417,-0.200597,0.0166345,-0.00808354,0.180608
4.5,0.179216,-0.200432,0.0166264,-0.00808562,0.180515
4.501,0.179016,-0.200268,0.0166183,-0.00808769,0.180423
4.502,0.178816,-0.200104,0.0166102,-0.00808975,0.18033
4.503,0.178616,-0.19994,0.0166021,-0.00809179,0.180237
4.504,0.178416,-0.199776,0.0165941,-0.00809383,0.180144
4.505,0.178216,-0.199613,0.016586,-0.00809585,0.180052
4.506,0.178016,-0.199449,0.0165779,-0.00809787,0.179959
4.507,0.177817,-0.199285,0.0165698,-0.00809987,0.179866
4.508,0.177618,-0.199122,0.0165617,-0.00810186,0.179773
4.509,0.177419,-0.198958,0.0165536,-0.00810384,0.17968
4.51,0.17722,-0.198795,0.0165455,-0.00810581,0.179587
4.511,0.177021,-0.198632,0.0165373,-0.00810777,0.179495
4.512,0.176823,-0.198469,0.0165292,-0.00810972,0.179402
4.513,0.176624,-0.198305,0.0165211,-0.00811166,0.179309
4.514,0.176426,-0.198142,0.016513,-0.00811359,0.179216
4.515,0.176228,-0.19798,0.0165049,-0.00811551,0.179123
4.516,0.17603,-0.197817,0.0164968,-0.00811741,0.17903
4.517,0.175832,-0.197654,0.0164887,-0.00811931,0.178937
4.518,0.175635,-0.197491,0.0164805,-0.00812119,0.178844
4.519,0.175437,-0.197329,0.0164724,-0.00812307,0.178751
4.52,0.17524,-0.197166,0.0164643,-0.00812493,0.178658
4.521,0.175043,-0.197004,0.0164562,-0.00812678,0.178565
4.522,0.174846,-0.196841,0.016448,-0.00812863,0.178472
4.523,0.174649,-0.196679,0.0164399,-0.00813046,0.178379
4.524,0.174453,-0.196517,0.0164318,-0.00813228,0.178286
4.525,0.174256,-0.196355,0.0164237,-0.00813409,0.178193
4.526,0.17406,-0.196193,0.0164155,-0.00813589,0.1781
4.527,0.173864,-0.196031,0.0164074,-0.00813768,0.178007
4.528,0.173668,-0.195869,0.0163992,-0.00813946,0.177914
4.529,0.173472,-0.195707,0.0163911,-0.00814123,0.177821
4.53,0.173277,-0.195546,0.016383,-0.00814299,0.177728
4.531,0.173081,-0.195384,0.0163748,-0.00814474,0.177635
4.532,0.172886,-0.195223,0.0163667,-0.00814648,0.177542
4.533,0.172691,-0.195061,0.0163585,-0.00814821,0.177448
4.534,0.172496,-0.1949,0.0163504,-0.00814992,0.177355
4.535,0.172301,-0.194739,0.0163422,-0.00815163,0.177262
4.536,0.172106,-0.194578,0.0163341,-0.00815333,0.177169
4.537,0.171912,-0.194417,0.0163259,-0.00815501,0.177076
4.538,0.171717,-0.194256,0.0163178,-0.00815669,0.176983
4.539,0.171523,-0.194095,0.0163096,-0.00815835,0.176889
4.54,0.171329,-0.193934,0.0163014,-0.00816001,0.176796
4.541,0.171135,-0.193773,0.0162933,-0.00816166,0.176703
4.542,0.170942,-0.193613,0.0162851,-0.00816329,0.17661
4.543,0.170748,-0.193452,0.016277,-0.00816492,0.176517
4.544,0.170555,-0.193292,0.0162688,-0.00816653,0.176423
4.545,0.170362,-0.193131,0.0162606,-0.00816813,0.17633
4.546,0.170168,-0.192971,0.0162525,-0.00816973,0.176237
4.547,0.169976,-0.192811,0.0162443,-0.00817131,0.176144
4.548,0.169783,-0.192651,0.0162361,-0.00817289,0.17605
4.549,0.16959,-0.192491,0.0162279,-0.00817445,0.175957
4.55,0.169398,-0.192331,0.0162198,-0.008176,0.175864
4.551,0.169206,-0.192171,0.0162116,-0.00817755,0.17577
4.552,0.169014,-0.192011,0.0162034,-0.00817908,0.175677
4.553,0.168822,-0.191851,0.0161952,-0.0081806,0.175584
4.554,0.16863,-0.191692,0.016187,-0.00818212,0.17549
4.555,0.168438,-0.191532,0.0161789,-0.00818362,0.175397
4.556,0.168247,-0.191373,0.0161707,-0.00818511,0.175304
4.557,0.168055,-0.191213,0.0161625,-0.00818659,0.17521
4.558,0.167864,-0.191054,0.0161543,-0.00818807,0.175117
4.559,0.167673,-0.190895,0.0161461,-0.00818953,0.175024
4.56,0.167483,-0.190736,0.0161379,-0.00819098,0.17493
4.561,0.167292,-0.190577,0.0161297,-0.00819243,0.174837
4.562,0.167101,-0.190418,0.0161215,-0.00819386,0.174743
4.563,0.166911,-0.190259,0.0161133,-0.00819528,0.17465
4.564,0.166721,-0.1901,0.0161052,-0.0081967,0.174557
4.565,0.166531,-0.189942,0.016097,-0.0081981,0.174463
4.566,0.166341,-0.189783,0.0160888,-0.00819949,0.17437
4.567,0.166151,-0.189625,0.0160806,-0.00820088,0.174276
4.568,0.165962,-0.189466,0.0160724,-0.00820225,0.174183
4.569,0.165772,-0.189308,0.0160642,-0.00820362,0.174089
4.57,0.165583,-0.18915,0.0160559,-0.00820497,0.173996
4.571,0.165394,-0.188992,0.0160477,-0.00820631,0.173903
4.572,0.165205,-0.188833,0.0160395,-0.00820765,0.173809
4.573,0.165016,-0.188675,0.0160313,-0.00820897,0.173716
4.574,0.164828,-0.188518,0.0160231,-0.00821029,0.173622
4.575,0.164639,-0.18836,0.0160149,-0.00821159,0.173529
4.576,0.164451,-0.188202,0.0160067,-0.00821289,0.173435
4.577,0.164263,-0.188044,0.0159985,-0.00821417,0.173342
4.578,0.164075,-0.187887,0.0159903,-0.00821545,0.173248
4.579,0.163887,-0.187729,0.015982,-0.00821672,0.173155
4.58,0.1637,-0.187572,0.0159738,-0.00821797,0.173061
4.581,0.163512,-0.187415,0.0159656,-0.00821922,0.172967
4.582,0.163325,-0.187257,0.0159574,-0.00822046,0.172874
4.583,0.163138,-0.1871,0.0159492,-0.00822169,0.17278
4.584,0.162951,-0.186943,0.015941,-0.0082229,0.172687
4.585,0.162764,-0.186786,0.0159327,-0.00822411,0.172593
4.586,0.162577,-0.186629,0.0159245,-0.00822531,0.1725
4.587,0.16239,-0.186473,0.0159163,-0.0082265,0.172406
4.588,0.162204,-0.186316,0.015908,-0.00822768,0.172313
4.589,0.162018,-0.186159,0.0158998,-0.00822885,0.172219
4.59,0.161832,-0.186003,0.0158916,-0.00823001,0.172125
4.591,0.161646,-0.185846,0.0158834,-0.00823116,0.172032
4.592,0.16146,-0.18569,0.0158751,-0.0082323,0.171938
4.593,0.161274,-0.185534,0.0158669,-0.00823344,0.171845
4.594,0.161089,-0.185378,0.0158587,-0.00823456,0.171751
4.595,0.160904,-0.185221,0.0158504,-0.00823567,0.171657
4.596,0.160718,-0.185065,0.0158422,-0.00823678,0.171564
4.597,0.160533,-0.18491,0.015834,-0.00823787,0.17147
4.598,0.160349,-0.184754,0.0158257,-0.00823896,0.171377
4.599,0.160164,-0.184598,0.0158175,-0.00824003,0.171283
4.6,0.159979,-0.184442,0.0158092,-0.0082411,0.171189
4.601,0.159795,-0.184287,0.015801,-0.00824215,0.171096
4.602,0.159611,-0.184131,0.0157928,-0.0082432,0.171002
4.603,0.159427,-0.183976,0.0157845,-0.00824424,0.170908
4.604,0.159243,-0.18382,0.0157763,-0.00824527,0.170815
4.605,0.159059,-0.183665,0.015768,-0.00824629,0.170721
4.606,0.158876,-0.18351,0.0157598,-0.0082473,0.170627
4.607,0.158692,-0.183355,0.0157515,-0.0082483,0.170534
4.608,0.158509,-0.1832,0.0157433,-0.00824929,0.17044
4.609,0.158326,-0.183045,0.015735,-0.00825027,0.170346
4.61,0.158143,-0.18289,0.0157268,-0.00825125,0.170253
4.611,0.15796,-0.182735,0.0157185,-0.00825221,0.170159
4.612,0.157777,-0.182581,0.0157103,-0.00825317,0.170065
4.613,0.157595,-0.182426,0.015702,-0.00825411,0.169972
4.614,0.157412,-0.182272,0.0156938,-0.00825505,0.169878
4.615,0.15723,-0.182117,0.0156855,-0.00825597,0.169784
4.616,0.157048,-0.181963,0.0156772,-0.00825689,0.169691
4.617,0.156866,-0.181809,0.015669,-0.0082578,0.169597
4.618,0.156685,-0.181655,0.0156607,-0.0082587,0.169503
4.619,0.156503,-0.181501,0.0156525,-0.00825959,0.16941
4.62,0.156322,-0.181347,0.0156442,-0.00826047,0.169316
4.621,0.15614,-0.181193,0.015636,-0.00826135,0.169222
4.622,0.155959,-0.181039,0.0156277,-0.00826221,0.169128
4.623,0.155778,-0.180885,0.0156194,-0.00826306,0.169035
4.624,0.155597,-0.180732,0.0156112,-0.00826391,0.168941
4.625,0.155417,-0.180578,0.0156029,-0.00826475,0.168847
4.626,0.155236,-0.180425,0.0155946,-0.00826557,0.168754
4.627,0.155056,-0.180271,0.0155864,-0.00826639,0.16866
4.628,0.154876,-0.180118,0.0155781,-0.0082672,0.168566
4.629,0.154696,-0.179965,0.0155698,-0.008268,0.168472
4.63,0.154516,-0.179812,0.0155616,-0.00826879,0.168379
4.631,0.154336,-0.179659,0.0155533,-0.00826957,0.168285
4.632,0.154157,-0.179506,0.015545,-0.00827035,0.168191
4.633,0.153977,-0.179353,0.0155368,-0.00827111,0.168098
4.634,0.153798,-0.1792,0.0155285,-0.00827187,0.168004
4.635,0.153619,-0.179048,0.0155202,-0.00827261,0.16791
4.636,0.15344,-0.178895,0.0155119,-0.00827335,0.167816
4.637,0.153261,-0.178742,0.0155037,-0.00827408,0.167723
4.638,0.153082,-0.17859,0.0154954,-0.0082748,0.167629
4.639,0.152904,-0.178438,0.0154871,-0.00827551,0.167535
4.64,0.152725,-0.178285,0.0154788,-0.00827622,0.167441
4.641,0.152547,-0.178133,0.0154706,-0.00827691,0.167348
4.642,0.152369,-0.177981,0.0154623,-0.00827759,0.167254
4.643,0.152191,-0.177829,0.015454,-0.00827827,0.16716
4.644,0.152013,-0.177677,0.0154457,-0.00827894,0.167066
4.645,0.151836,-0.177525,0.0154375,-0.0082796,0.166973
4.646,0.151658,-0.177374,0.0154292,-0.00828025,0.166879
4.647,0.151481,-0.177222,0.0154209,-0.00828089,0.166785
4.648,0.151304,-0.17707,0.0154126,-0.00828152,0.166692
4.649,0.151127,-0.176919,0.0154043,-0.00828214,0.166598
4.65,0.15095,-0.176768,0.015396,-0.00828276,0.166504
4.651,0.150773,-0.176616,0.0153878,-0.00828336,0.16641
4.652,0.150597,-0.176465,0.0153795,-0.00828396,0.166317
4.653,0.15042,-0.176314,0.0153712,-0.00828455,0.166223
4.654,0.150244,-0.176163,0.0153629,-0.00828513,0.166129
4.655,0.150068,-0.176012,0.0153546,-0.0082857,0.166035
4.656,0.149892,-0.175861,0.0153463,-0.00828627,0.165942
4.657,0.149716,-0.17571,0.0153381,-0.00828682,0.165848
4.658,0.149541,-0.17556,0.0153298,-0.00828737,0.165754
4.659,0.149365,-0.175409,0.0153215,-0.00828791,0.16566
4.66,0.14919,-0.175258,0.0153132,-0.00828843,0.165567
4.661,0.149015,-0.175108,0.0153049,-0.00828895,0.165473
4.662,0.14884,-0.174958,0.0152966,-0.00828947,0.165379
4.663,0.148665,-0.174807,0.0152883,-0.00828997,0.165286
4.664,0.14849,-0.174657,0.01528,-0.00829047,0.165192
4.665,0.148316,-0.174507,0.0152717,-0.00829095,0.165098
4.666,0.148141,-0.174357,0.0152634,-0.00829143,0.165004
4.667,0.147967,-0.174207,0.0152552,-0.0082919,0.164911
4.668,0.147793,-0.174057,0.0152469,-0.00829236,0.164817
4.669,0.147619,-0.173907,0.0152386,-0.00829281,0.164723
4.67,0.147445,-0.173758,0.0152303,-0.00829326,0.16463
4.671,0.147271,-0.173608,0.015222,-0.00829369,0.164536
4.672,0.147098,-0.173459,0.0152137,-0.00829412,0.164442
4.673,0.146924,-0.173309,0.0152054,-0.00829454,0.164348
4.674,0.146751,-0.17316,0.0151971,-0.00829495,0.164255
4.675,0.146578,-0.173011,0.0151888,-0.00829535,0.164161
4.676,0.146405,-0.172861,0.0151805,-0.00829575,0.164067
4.677,0.146232,-0.172712,0.0151722,-0.00829613,0.163974
4.678,0.14606,-0.172563,0.0151639,-0.00829651,0.16388
4.679,0.145887,-0.172414,0.0151556,-0.00829688,0.163786
4.68,0.145715,-0.172266,0.0151473,-0.00829724,0.163693
4.681,0.145543,-0.172117,0.015139,-0.00829759,0.163599
4.682,0.145371,-0.171968,0.0151307,-0.00829794,0.163505
4.683,0.145199,-0.17182,0.0151224,-0.00829827,0.163411
4.684,0.145027,-0.171671,0.0151141,-0.0082986,0.163318
4.685,0.144855,-0.171523,0.0151058,-0.00829892,0.163224
4.686,0.144684,-0.171374,0.0150975,-0.00829923,0.16313
4.687,0.144513,-0.171226,0.0150892,-0.00829954,0.163037
4.688,0.144341,-0.171078,0.0150809,-0.00829983,0.162943
4.689,0.14417,-0.17093,0.0150726,-0.00830012,0.162849
4.69,0.144,-0.170782,0.0150643,-0.0083004,0.162756
4.691,0.143829,-0.170634,0.015056,-0.00830067,0.162662
4.692,0.143658,-0.170486,0.0150477,-0.00830093,0.162568
4.693,0.143488,-0.170339,0.0150394,-0.00830119,0.162475
4.694,0.143318,-0.170191,0.0150311,-0.00830143,0.162381
4.695,0.143147,-0.170043,0.0150228,-0.00830167,0.162288
4.696,0.142978,-0.169896,0.0150145,-0.0083019,0.162194
4.697,0.142808,-0.169749,0.0150062,-0.00830212,0.1621
4.698,0.142638,-0.169601,0.0149979,-0.00830234,0.162007
4.699,0.142469,-0.169454,0.0149896,-0.00830254,0.161913
4.7,0.142299,-0.169307,0.0149813,-0.00830274,0.161819
4.701,0.14213,-0.16916,0.014973,-0.00830293,0.161726
4.702,0.141961,-0.169013,0.0149647,-0.00830311,0.161632
4.703,0.141792,-0.168866,0.0149564,-0.00830329,0.161539
4.704,0.141623,-0.168719,0.0149481,-0.00830345,0.161445
4.705,0.141454,-0.168573,0.0149398,-0.00830361,0.161351
4.706,0.141286,-0.168426,0.0149315,-0.00830376,0.161258
4.707,0.141118,-0.168279,0.0149232,-0.0083039,0.161164
4.708,0.140949,-0.168133,0.0149149,-0.00830404,0.161071
4.709,0.140781,-0.167987,0.0149066,-0.00830417,0.160977
4.71,0.140613,-0.16784,0.0148983,-0.00830428,0.160883
4.711,0.140446,-0.167694,0.01489,-0.0083044,0.16079
4.712,0.140278,-0.167548,0.0148817,-0.0083045,0.160696
4.713,0.140111,-0.167402,0.0148734,-0.00830459,0.160603
4.714,0.139943,-0.167256,0.0148651,-0.00830468,0.160509
4.715,0.139776,-0.16711,0.0148568,-0.00830476,0.160416
4.716,0.139609,-0.166965,0.0148485,-0.00830483,0.160322
4.717,0.139442,-0.166819,0.0148402,-0.0083049,0.160229
4.718,0.139275,-0.166673,0.0148318,-0.00830495,0.160135
4.719,0.139109,-0.166528,0.0148235,-0.008305,0.160042
4.72,0.138942,-0.166383,0.0148152,-0.00830504,0.159948
4.721,0.138776,-0.166237,0.0148069,-0.00830507,0.159854
4.722,0.13861,-0.166092,0.0147986,-0.0083051,0.159761
4.723,0.138444,-0.165947,0.0147903,-0.00830512,0.159667
4.724,0.138278,-0.165802,0.014782,-0.00830513,0.159574
4.725,0.138112,-0.165657,0.0147737,-0.00830513,0.159481
4.726,0.137947,-0.165512,0.0147654,-0.00830512,0.159387
4.727,0.137781,-0.165367,0.0147571,-0.00830511,0.159294
4.728,0.137616,-0.165222,0.0147488,-0.00830509,0.1592
4.729,0.137451,-0.165078,0.0147405,-0.00830506,0.159107
4.73,0.137286,-0.164933,0.0147322,-0.00830502,0.159013
4.731,0.137121,-0.164789,0.0147239,-0.00830498,0.15892
4.732,0.136956,-0.164644,0.0147156,-0.00830493,0.158826
4.733,0.136792,-0.1645,0.0147073,-0.00830487,0.158733
4.734,0.136627,-0.164356,0.014699,-0.0083048,0.158639
4.735,0.136463,-0.164212,0.0146907,-0.00830473,0.158546
4.736,0.136299,-0.164068,0.0146824,-0.00830465,0.158453
4.737,0.136135,-0.163924,0.0146741,-0.00830456,0.158359
4.738,0.135971,-0.16378,0.0146658,-0.00830446,0.158266
4.739,0.135807,-0.163636,0.0146574,-0.00830435,0.158172
4.74,0.135644,-0.163492,0.0146491,-0.00830424,0.158079
4.741,0.13548,-0.163349,0.0146408,-0.00830412,0.157986
4.742,0.135317,-0.163205,0.0146325,-0.008304,0.157892
4.743,0.135154,-0.163062,0.0146242,-0.00830386,0.157799
4.744,0.134991,-0.162918,0.0146159,-0.00830372,0.157706
4.745,0.134828,-0.162775,0.0146076,-0.00830357,0.157612
4.746,0.134665,-0.162632,0.0145993,-0.00830341,0.157519
4.747,0.134503,-0.162489,0.014591,-0.00830325,0.157426
4.748,0.13434,-0.162346,0.0145827,-0.00830308,0.157332
4.749,0.134178,-0.162203,0.0145744,-0.0083029,0.157239
4.75,0.134016,-0.16206,0.0145661,-0.00830271,0.157146
4.751,0.133854,-0.161917,0.0145578,-0.00830252,0.157052
4.752,0.133692,-0.161774,0.0145495,-0.00830232,0.156959
4.753,0.13353,-0.161632,0.0145412,-0.00830211,0.156866
4.754,0.133369,-0.161489,0.0145329,-0.00830189,0.156772
4.755,0.133207,-0.161347,0.0145246,-0.00830167,0.156679
4.756,0.133046,-0.161205,0.0145163,-0.00830144,0.156586
4.757,0.132885,-0.161062,0.014508,-0.0083012,0.156493
4.758,0.132724,-0.16092,0.0144997,-0.00830096,0.156399
4.759,0.132563,-0.160778,0.0144914,-0.00830071,0.156306
4.76,0.132402,-0.160636,0.0144831,-0.00830045,0.156213
4.761,0.132242,-0.160494,0.0144748,-0.00830018,0.15612
4.762,0.132081,-0.160352,0.0144665,-0.00829991,0.156027
4.763,0.131921,-0.160211,0.0144582,-0.00829963,0.155933
4.764,0.131761,-0.160069,0.0144499,-0.00829934,0.15584
4.765,0.131601,-0.159927,0.0144416,-0.00829904,0.155747
4.766,0.131441,-0.159786,0.0144333,-0.00829874,0.155654
4.767,0.131281,-0.159644,0.014425,-0.00829843,0.155561
4.768,0.131122,-0.159503,0.0144167,-0.00829811,0.155468
4.769,0.130962,-0.159362,0.0144084,-0.00829779,0.155374
4.77,0.130803,-0.159221,0.0144001,-0.00829746,0.155281
4.771,0.130644,-0.15908,0.0143918,-0.00829712,0.155188
4.772,0.130485,-0.158939,0.0143835,-0.00829677,0.155095
4.773,0.130326,-0.158798,0.0143752,-0.00829642,0.155002
4.774,0.130167,-0.158657,0.0143669,-0.00829606,0.154909
4.775,0.130009,-0.158516,0.0143586,-0.00829569,0.154816
4.776,0.12985,-0.158376,0.0143503,-0.00829532,0.154723
4.777,0.129692,-0.158235,0.014342,-0.00829494,0.15463
4.778,0.129534,-0.158095,0.0143337,-0.00829455,0.154537
4.779,0.129376,-0.157954,0.0143254,-0.00829416,0.154444
4.78,0.129218,-0.157814,0.0143171,-0.00829375,0.154351
4.781,0.12906,-0.157674,0.0143089,-0.00829334,0.154257
4.782,0.128903,-0.157534,0.0143006,-0.00829293,0.154164
4.783,0.128745,-0.157394,0.0142923,-0.0082925,0.154071
4.784,0.128588,-0.157254,0.014284,-0.00829207,0.153978
4.785,0.128431,-0.157114,0.0142757,-0.00829164,0.153886
4.786,0.128274,-0.156974,0.0142674,-0.00829119,0.153793
4.787,0.128117,-0.156834,0.0142591,-0.00829074,0.1537
4.788,0.12796,-0.156695,0.0142508,-0.00829029,0.153607
4.789,0.127803,-0.156555,0.0142425,-0.00828982,0.153514
4.79,0.127647,-0.156416,0.0142342,-0.00828935,0.153421
4.791,0.12749,-0.156276,0.0142259,-0.00828887,0.153328
4.792,0.127334,-0.156137,0.0142177,-0.00828838,0.153235
4.793,0.127178,-0.155998,0.0142094,-0.00828789,0.153142
4.794,0.127022,-0.155859,0.0142011,-0.00828739,0.153049
4.795,0.126866,-0.15572,0.0141928,-0.00828689,0.152956
4.796,0.126711,-0.155581,0.0141845,-0.00828637,0.152863
4.797,0.126555,-0.155442,0.0141762,-0.00828586,0.152771
4.798,0.1264,-0.155303,0.0141679,-0.00828533,0.152678
4.799,0.126245,-0.155164,0.0141596,-0.0082848,0.152585
4.8,0.12609,-0.155026,0.0141514,-0.00828426,0.152492
4.801,0.125935,-0.154887,0.0141431,-0.00828371,0.152399
4.802,0.12578,-0.154749,0.0141348,-0.00828316,0.152307
4.803,0.125625,-0.15461,0.0141265,-0.0082826,0.152214
4.804,0.125471,-0.154472,0.0141182,-0.00828203,0.152121
4.805,0.125316,-0.154334,0.0141099,-0.00828145,0.152028
4.806,0.125162,-0.154196,0.0141017,-0.00828087,0.151936
4.807,0.125008,-0.154058,0.0140934,-0.00828029,0.151843
4.808,0.124854,-0.15392,0.0140851,-0.00827969,0.15175
4.809,0.1247,-0.153782,0.0140768,-0.00827909,0.151657
4.81,0.124546,-0.153644,0.0140685,-0.00827849,0.151565
4.811,0.124393,-0.153507,0.0140603,-0.00827787,0.151472
4.812,0.124239,-0.153369,0.014052,-0.00827725,0.151379
4.813,0.124086,-0.153232,0.0140437,-0.00827662,0.151287
4.814,0.123933,-0.153094,0.0140354,-0.00827599,0.151194
4.815,0.12378,-0.152957,0.0140272,-0.00827535,0.151101
4.816,0.123627,-0.15282,0.0140189,-0.0082747,0.151009
4.817,0.123474,-0.152682,0.0140106,-0.00827405,0.150916
4.818,0.123321,-0.152545,0.0140023,-0.00827339,0.150824
4.819,0.123169,-0.152408,0.0139941,-0.00827272,0.150731
4.82,0.123017,-0.152271,0.0139858,-0.00827205,0.150638
4.821,0.122864,-0.152135,0.0139775,-0.00827137,0.150546
4.822,0.122712,-0.151998,0.0139692,-0.00827068,0.150453
4.823,0.12256,-0.151861,0.013961,-0.00826999,0.150361
4.824,0.122409,-0.151725,0.0139527,-0.00826929,0.150268
4.825,0.122257,-0.151588,0.0139444,-0.00826859,0.150176
4.826,0.122105,-0.151452,0.0139362,-0.00826787,0.150083
4.827,0.121954,-0.151315,0.0139279,-0.00826716,0.149991
4.828,0.121803,-0.151179,0.0139196,-0.00826643,0.149898
4.829,0.121652,-0.151043,0.0139114,-0.0082657,0.149806
4.83,0.121501,-0.150907,0.0139031,-0.00826496,0.149714
4.831,0.12135,-0.150771,0.0138948,-0.00826422,0.149621
4.832,0.121199,-0.150635,0.0138866,-0.00826346,0.149529
4.833,0.121049,-0.150499,0.0138783,-0.00826271,0.149436
4.834,0.120898,-0.150363,0.0138701,-0.00826194,0.149344
4.835,0.120748,-0.150228,0.0138618,-0.00826117,0.149252
4.836,0.120598,-0.150092,0.0138535,-0.0082604,0.149159
4.837,0.120448,-0.149957,0.0138453,-0.00825961,0.149067
4.838,0.120298,-0.149821,0.013837,-0.00825883,0.148975
4.839,0.120148,-0.149686,0.0138288,-0.00825803,0.148882
