t,x,x_dot,theta,theta_dot,u
3.382,0.378263,-0.213327,-0.00274863,0.0128759,-0.024328
3.383,0.37805,-0.213349,-0.00273576,0.0128653,-0.024328
3.384,0.377836,-0.213371,-0.0027229,0.0128551,-0.024328
3.385,0.377623,-0.213392,-0.00271005,0.0128451,-0.024328
3.386,0.37741,-0.213414,-0.00269721,0.0128354,-0.024328
3.387,0.377196,-0.213436,-0.00268438,0.012826,-0.024328
3.388,0.376983,-0.213457,-0.00267156,0.0128169,-0.024328
3.389,0.376769,-0.213479,-0.00265875,0.012808,-0.024328
3.39,0.376556,-0.213501,-0.00264594,0.0127994,-0.024328
3.391,0.376342,-0.213523,-0.00263315,0.0127911,-0.024328
3.392,0.376129,-0.213544,-0.00262036,0.0127831,-0.024328
3.393,0.375915,-0.213566,-0.00260758,0.0127753,-0.024328
3.394,0.375702,-0.213588,-0.00259481,0.0127678,-0.024328
3.395,0.375488,-0.21361,-0.00258205,0.0127606,-0.024328
3.396,0.375274,-0.213631,-0.00256929,0.0127537,-0.024328
3.397,0.375061,-0.213653,-0.00255654,0.012747,-0.024328
3.398,0.374847,-0.213675,-0.0025438,0.0127407,-0.024328
3.399,0.374633,-0.213697,-0.00253106,0.0127345,-0.024328
3.4,0.37442,-0.213716,-0.00251833,0.0127232,-0.0215842
3.401,0.374206,-0.213735,-0.00250561,0.0127122,-0.0215842
3.402,0.373992,-0.213754,-0.00249291,0.0127014,-0.0215842
3.403,0.373778,-0.213773,-0.00248021,0.0126909,-0.0215842
3.404,0.373565,-0.213793,-0.00246752,0.0126807,-0.0215842
3.405,0.373351,-0.213812,-0.00245485,0.0126707,-0.0215842
3.406,0.373137,-0.213831,-0.00244218,0.0126611,-0.0215842
3.407,0.372923,-0.21385,-0.00242953,0.0126517,-0.0215842
3.408,0.372709,-0.213869,-0.00241688,0.0126425,-0.0215842
3.409,0.372495,-0.213889,-0.00240424,0.0126337,-0.0215842
3.41,0.372282,-0.213908,-0.00239161,0.0126251,-0.0215842
3.411,0.372068,-0.213927,-0.00237899,0.0126168,-0.0215842
3.412,0.371854,-0.213946,-0.00236638,0.0126087,-0.0215842
3.413,0.37164,-0.213966,-0.00235377,0.012601,-0.0215842
3.414,0.371426,-0.213985,-0.00234118,0.0125935,-0.0215842
3.415,0.371212,-0.214004,-0.00232859,0.0125863,-0.0215842
3.416,0.370998,-0.214023,-0.002316,0.0125793,-0.0215842
3.417,0.370784,-0.214043,-0.00230343,0.0125726,-0.0215842
3.418,0.37057,-0.214062,-0.00229086,0.0125662,-0.0215842
3.419,0.370356,-0.214081,-0.00227829,0.0125601,-0.0215842
3.42,0.370142,-0.214098,-0.00226574,0.0125488,-0.018879
3.421,0.369927,-0.214115,-0.0022532,0.0125378,-0.018879
3.422,0.369713,-0.214131,-0.00224066,0.0125271,-0.018879
3.423,0.369499,-0.214148,-0.00222814,0.0125166,-0.018879
3.424,0.369285,-0.214165,-0.00221563,0.0125064,-0.018879
3.425,0.369071,-0.214182,-0.00220313,0.0124965,-0.018879
3.426,0.368857,-0.214198,-0.00219064,0.0124868,-0.018879
3.427,0.368642,-0.214215,-0.00217816,0.0124774,-0.018879
3.428,0.368428,-0.214232,-0.00216568,0.0124683,-0.018879
3.429,0.368214,-0.214249,-0.00215322,0.0124595,-0.018879
3.43,0.368,-0.214265,-0.00214076,0.0124509,-0.018879
3.431,0.367785,-0.214282,-0.00212832,0.0124426,-0.018879
3.432,0.367571,-0.214299,-0.00211588,0.0124346,-0.018879
3.433,0.367357,-0.214316,-0.00210345,0.0124268,-0.018879
3.434,0.367143,-0.214332,-0.00209102,0.0124193,-0.018879
3.435,0.366928,-0.214349,-0.00207861,0.012412,-0.018879
3.436,0.366714,-0.214366,-0.0020662,0.0124051,-0.018879
3.437,0.366499,-0.214383,-0.0020538,0.0123984,-0.018879
3.438,0.366285,-0.2144,-0.0020414,0.0123919,-0.018879
3.439,0.366071,-0.214417,-0.00202901,0.0123858,-0.018879
3.44,0.365856,-0.214431,-0.00201663,0.0123745,-0.0162124
3.441,0.365642,-0.214445,-0.00200427,0.0123636,-0.0162124
3.442,0.365427,-0.21446,-0.00199191,0.0123529,-0.0162124
3.443,0.365213,-0.214474,-0.00197956,0.0123424,-0.0162124
3.444,0.364998,-0.214488,-0.00196722,0.0123323,-0.0162124
3.445,0.364784,-0.214502,-0.0019549,0.0123224,-0.0162124
3.446,0.364569,-0.214517,-0.00194258,0.0123127,-0.0162124
3.447,0.364355,-0.214531,-0.00193027,0.0123034,-0.0162124
3.448,0.36414,-0.214545,-0.00191797,0.0122943,-0.0162124
3.449,0.363926,-0.21456,-0.00190568,0.0122854,-0.0162124
3.45,0.363711,-0.214574,-0.0018934,0.0122769,-0.0162124
3.451,0.363497,-0.214588,-0.00188113,0.0122686,-0.0162124
3.452,0.363282,-0.214603,-0.00186886,0.0122605,-0.0162124
3.453,0.363067,-0.214617,-0.00185661,0.0122527,-0.0162124
3.454,0.362853,-0.214631,-0.00184436,0.0122452,-0.0162124
3.455,0.362638,-0.214646,-0.00183212,0.012238,-0.0162124
3.456,0.362424,-0.21466,-0.00181988,0.012231,-0.0162124
3.457,0.362209,-0.214675,-0.00180765,0.0122243,-0.0162124
3.458,0.361994,-0.214689,-0.00179543,0.0122178,-0.0162124
3.459,0.361779,-0.214704,-0.00178322,0.0122116,-0.0162124
3.46,0.361565,-0.214715,-0.00177101,0.0122004,-0.0135841
3.461,0.36135,-0.214727,-0.00175882,0.0121895,-0.0135841
3.462,0.361135,-0.214739,-0.00174663,0.0121789,-0.0135841
3.463,0.360921,-0.214751,-0.00173446,0.0121685,-0.0135841
3.464,0.360706,-0.214763,-0.0017223,0.0121583,-0.0135841
3.465,0.360491,-0.214775,-0.00171014,0.0121485,-0.0135841
3.466,0.360276,-0.214787,-0.001698,0.0121389,-0.0135841
3.467,0.360061,-0.214799,-0.00168586,0.0121295,-0.0135841
3.468,0.359847,-0.214811,-0.00167374,0.0121204,-0.0135841
3.469,0.359632,-0.214823,-0.00166162,0.0121116,-0.0135841
3.47,0.359417,-0.214835,-0.00164952,0.012103,-0.0135841
3.471,0.359202,-0.214847,-0.00163742,0.0120947,-0.0135841
3.472,0.358987,-0.214858,-0.00162533,0.0120867,-0.0135841
3.473,0.358772,-0.21487,-0.00161324,0.0120789,-0.0135841
3.474,0.358558,-0.214883,-0.00160117,0.0120714,-0.0135841
3.475,0.358343,-0.214895,-0.0015891,0.0120641,-0.0135841
3.476,0.358128,-0.214907,-0.00157704,0.0120571,-0.0135841
3.477,0.357913,-0.214919,-0.00156499,0.0120504,-0.0135841
3.478,0.357698,-0.214931,-0.00155294,0.0120439,-0.0135841
3.479,0.357483,-0.214943,-0.0015409,0.0120377,-0.0135841
3.48,0.357268,-0.214952,-0.00152887,0.0120266,-0.0109943
3.481,0.357053,-0.214962,-0.00151684,0.0120157,-0.0109943
3.482,0.356838,-0.214971,-0.00150483,0.0120051,-0.0109943
3.483,0.356623,-0.214981,-0.00149283,0.0119947,-0.0109943
3.484,0.356408,-0.21499,-0.00148085,0.0119846,-0.0109943
3.485,0.356193,-0.215,-0.00146887,0.0119748,-0.0109943
3.486,0.355978,-0.215009,-0.0014569,0.0119652,-0.0109943
3.487,0.355763,-0.215019,-0.00144493,0.0119559,-0.0109943
3.488,0.355548,-0.215029,-0.00143298,0.0119468,-0.0109943
3.489,0.355333,-0.215038,-0.00142104,0.011938,-0.0109943
3.49,0.355118,-0.215048,-0.00140911,0.0119294,-0.0109943
3.491,0.354903,-0.215057,-0.00139718,0.0119212,-0.0109943
3.492,0.354688,-0.215067,-0.00138527,0.0119131,-0.0109943
3.493,0.354473,-0.215077,-0.00137336,0.0119053,-0.0109943
3.494,0.354258,-0.215086,-0.00136145,0.0118978,-0.0109943
3.495,0.354043,-0.215096,-0.00134956,0.0118905,-0.0109943
3.496,0.353828,-0.215106,-0.00133767,0.0118835,-0.0109943
3.497,0.353612,-0.215115,-0.00132579,0.0118768,-0.0109943
3.498,0.353397,-0.215125,-0.00131392,0.0118703,-0.0109943
3.499,0.353182,-0.215135,-0.00130205,0.011864,-0.0109943
3.5,0.352967,-0.215142,-0.00129019,0.011853,-0.0084428
3.501,0.352752,-0.215149,-0.00127835,0.0118421,-0.0084428
3.502,0.352537,-0.215156,-0.00126651,0.0118316,-0.0084428
3.503,0.352322,-0.215163,-0.00125468,0.0118212,-0.0084428
3.504,0.352106,-0.215171,-0.00124287,0.0118112,-0.0084428
3.505,0.351891,-0.215178,-0.00123106,0.0118014,-0.0084428
3.506,0.351676,-0.215185,-0.00121926,0.0117918,-0.0084428
3.507,0.351461,-0.215192,-0.00120748,0.0117825,-0.0084428
3.508,0.351246,-0.2152,-0.0011957,0.0117735,-0.0084428
3.509,0.351031,-0.215207,-0.00118393,0.0117647,-0.0084428
3.51,0.350815,-0.215214,-0.00117217,0.0117561,-0.0084428
3.511,0.3506,-0.215222,-0.00116042,0.0117478,-0.0084428
3.512,0.350385,-0.215229,-0.00114867,0.0117398,-0.0084428
3.513,0.35017,-0.215236,-0.00113694,0.011732,-0.0084428
3.514,0.349954,-0.215244,-0.00112521,0.0117245,-0.0084428
3.515,0.349739,-0.215251,-0.00111349,0.0117172,-0.0084428
3.516,0.349524,-0.215258,-0.00110178,0.0117102,-0.0084428
3.517,0.349309,-0.215266,-0.00109007,0.0117034,-0.0084428
3.518,0.349093,-0.215273,-0.00107837,0.0116969,-0.0084428
3.519,0.348878,-0.21528,-0.00106667,0.0116907,-0.0084428
3.52,0.348663,-0.215285,-0.00105499,0.0116796,-0.0059295
3.521,0.348448,-0.21529,-0.00104332,0.0116688,-0.0059295
3.522,0.348232,-0.215295,-0.00103165,0.0116583,-0.0059295
3.523,0.348017,-0.2153,-0.00102,0.011648,-0.0059295
3.524,0.347802,-0.215305,-0.00100836,0.011638,-0.0059295
3.525,0.347586,-0.21531,-0.000996722,0.0116282,-0.0059295
3.526,0.347371,-0.215315,-0.000985099,0.0116187,-0.0059295
3.527,0.347156,-0.21532,-0.000973485,0.0116094,-0.0059295
3.528,0.34694,-0.215325,-0.00096188,0.0116004,-0.0059295
3.529,0.346725,-0.21533,-0.000950284,0.0115916,-0.0059295
3.53,0.34651,-0.215335,-0.000938697,0.0115831,-0.0059295
3.531,0.346294,-0.21534,-0.000927118,0.0115748,-0.0059295
3.532,0.346079,-0.215345,-0.000915547,0.0115668,-0.0059295
3.533,0.345864,-0.21535,-0.000903984,0.011559,-0.0059295
3.534,0.345648,-0.215355,-0.000892429,0.0115515,-0.0059295
3.535,0.345433,-0.21536,-0.000880881,0.0115442,-0.0059295
3.536,0.345218,-0.215365,-0.00086934,0.0115372,-0.0059295
3.537,0.345002,-0.21537,-0.000857807,0.0115304,-0.0059295
3.538,0.344787,-0.215375,-0.000846279,0.0115239,-0.0059295
3.539,0.344572,-0.21538,-0.000834759,0.0115176,-0.0059295
3.54,0.344356,-0.215383,-0.000823247,0.0115066,-0.00345434
3.541,0.344141,-0.215386,-0.000811745,0.0114959,-0.00345434
3.542,0.343925,-0.215388,-0.000800255,0.0114854,-0.00345434
3.543,0.34371,-0.215391,-0.000788774,0.0114752,-0.00345434
3.544,0.343495,-0.215394,-0.000777304,0.0114652,-0.00345434
3.545,0.343279,-0.215396,-0.000765844,0.0114554,-0.00345434
3.546,0.343064,-0.215399,-0.000754393,0.0114459,-0.00345434
3.547,0.342848,-0.215402,-0.000742952,0.0114367,-0.00345434
3.548,0.342633,-0.215404,-0.00073152,0.0114277,-0.00345434
3.549,0.342418,-0.215407,-0.000720097,0.0114189,-0.00345434
3.55,0.342202,-0.21541,-0.000708682,0.0114104,-0.00345434
3.551,0.341987,-0.215413,-0.000697276,0.0114022,-0.00345434
3.552,0.341771,-0.215415,-0.000685878,0.0113941,-0.00345434
3.553,0.341556,-0.215418,-0.000674487,0.0113864,-0.00345434
3.554,0.34134,-0.215421,-0.000663105,0.0113788,-0.00345434
3.555,0.341125,-0.215424,-0.00065173,0.0113716,-0.00345434
3.556,0.34091,-0.215427,-0.000640362,0.0113645,-0.00345434
3.557,0.340694,-0.21543,-0.000629001,0.0113577,-0.00345434
3.558,0.340479,-0.215432,-0.000617646,0.0113512,-0.00345434
3.559,0.340263,-0.215435,-0.000606298,0.0113449,-0.00345434
3.56,0.340048,-0.215436,-0.000594959,0.011334,-0.00101723
3.561,0.339832,-0.215436,-0.00058363,0.0113233,-0.00101723
3.562,0.339617,-0.215437,-0.000572312,0.0113128,-0.00101723
3.563,0.339402,-0.215437,-0.000561004,0.0113026,-0.00101723
3.564,0.339186,-0.215437,-0.000549707,0.0112927,-0.00101723
3.565,0.338971,-0.215438,-0.000538419,0.011283,-0.00101723
3.566,0.338755,-0.215438,-0.000527141,0.0112735,-0.00101723
3.567,0.33854,-0.215439,-0.000515872,0.0112643,-0.00101723
3.568,0.338324,-0.215439,-0.000504612,0.0112553,-0.00101723
3.569,0.338109,-0.21544,-0.000493361,0.0112466,-0.00101723
3.57,0.337894,-0.215441,-0.000482119,0.0112381,-0.00101723
3.571,0.337678,-0.215441,-0.000470885,0.0112298,-0.00101723
3.572,0.337463,-0.215442,-0.000459659,0.0112218,-0.00101723
3.573,0.337247,-0.215442,-0.000448441,0.0112141,-0.00101723
3.574,0.337032,-0.215443,-0.000437231,0.0112066,-0.00101723
3.575,0.336816,-0.215443,-0.000426028,0.0111993,-0.00101723
3.576,0.336601,-0.215444,-0.000414832,0.0111922,-0.00101723
3.577,0.336385,-0.215445,-0.000403643,0.0111854,-0.00101723
3.578,0.33617,-0.215445,-0.000392461,0.0111789,-0.00101723
3.579,0.335955,-0.215446,-0.000381285,0.0111726,-0.00101723
3.58,0.335739,-0.215444,-0.000370118,0.0111617,0.00138194
3.581,0.335524,-0.215442,-0.000358962,0.0111511,0.00138194
3.582,0.335308,-0.215441,-0.000347816,0.0111407,0.00138194
3.583,0.335093,-0.215439,-0.00033668,0.0111305,0.00138194
3.584,0.334877,-0.215437,-0.000325555,0.0111206,0.00138194
3.585,0.334662,-0.215436,-0.000314439,0.0111109,0.00138194
3.586,0.334446,-0.215434,-0.000303333,0.0111015,0.00138194
3.587,0.334231,-0.215432,-0.000292236,0.0110923,0.00138194
3.588,0.334016,-0.215431,-0.000281148,0.0110834,0.00138194
3.589,0.3338,-0.215429,-0.000270069,0.0110747,0.00138194
3.59,0.333585,-0.215427,-0.000258999,0.0110662,0.00138194
3.591,0.333369,-0.215426,-0.000247937,0.0110579,0.00138194
3.592,0.333154,-0.215424,-0.000236883,0.01105,0.00138194
3.593,0.332938,-0.215422,-0.000225837,0.0110422,0.00138194
3.594,0.332723,-0.215421,-0.000214798,0.0110347,0.00138194
3.595,0.332508,-0.215419,-0.000203767,0.0110274,0.00138194
3.596,0.332292,-0.215418,-0.000192743,0.0110204,0.00138194
3.597,0.332077,-0.215416,-0.000181727,0.0110136,0.00138194
3.598,0.331861,-0.215415,-0.000170716,0.011007,0.00138194
3.599,0.331646,-0.215413,-0.000159712,0.0110007,0.00138194
3.6,0.331431,-0.215409,-0.000148717,0.0109898,0.00374328
3.601,0.331215,-0.215405,-0.000137733,0.0109793,0.00374328
3.602,0.331,-0.215401,-0.000126759,0.0109689,0.00374328
3.603,0.330784,-0.215397,-0.000115795,0.0109588,0.00374328
3.604,0.330569,-0.215394,-0.000104841,0.0109489,0.00374328
3.605,0.330354,-0.21539,-9.38968e-05,0.0109393,0.00374328
3.606,0.330138,-0.215386,-8.29622e-05,0.0109299,0.00374328
3.607,0.329923,-0.215382,-7.20369e-05,0.0109208,0.00374328
3.608,0.329707,-0.215378,-6.11206e-05,0.0109118,0.00374328
3.609,0.329492,-0.215375,-5.02132e-05,0.0109032,0.00374328
3.61,0.329277,-0.215371,-3.93142e-05,0.0108947,0.00374328
3.611,0.329061,-0.215367,-2.84237e-05,0.0108865,0.00374328
3.612,0.328846,-0.215363,-1.75412e-05,0.0108785,0.00374328
3.613,0.328631,-0.215359,-6.6666e-06,0.0108708,0.00374328
3.614,0.328415,-0.215356,4.20038e-06,0.0108632,0.00374328
3.615,0.3282,-0.215352,1.506e-05,0.010856,0.00374328
3.616,0.327985,-0.215348,2.59124e-05,0.0108489,0.00374328
3.617,0.327769,-0.215345,3.67579e-05,0.0108421,0.00374328
3.618,0.327554,-0.215341,4.75967e-05,0.0108355,0.00374328
3.619,0.327338,-0.215337,5.8429e-05,0.0108292,0.00374328
3.62,0.327123,-0.215331,6.92528e-05,0.0108184,0.0060669
3.621,0.326908,-0.215325,8.00659e-05,0.0108079,0.0060669
3.622,0.326692,-0.215319,9.08687e-05,0.0107976,0.0060669
3.623,0.326477,-0.215313,0.000101661,0.0107876,0.0060669
3.624,0.326262,-0.215307,0.000112444,0.0107777,0.0060669
3.625,0.326047,-0.215301,0.000123217,0.0107681,0.0060669
3.626,0.325831,-0.215295,0.00013398,0.0107588,0.0060669
3.627,0.325616,-0.215289,0.000144734,0.0107497,0.0060669
3.628,0.325401,-0.215283,0.00015548,0.0107408,0.0060669
3.629,0.325185,-0.215278,0.000166216,0.0107321,0.0060669
3.63,0.32497,-0.215272,0.000176944,0.0107237,0.0060669
3.631,0.324755,-0.215266,0.000187664,0.0107155,0.0060669
3.632,0.32454,-0.21526,0.000198375,0.0107075,0.0060669
3.633,0.324324,-0.215254,0.000209079,0.0106998,0.0060669
3.634,0.324109,-0.215248,0.000219775,0.0106923,0.0060669
3.635,0.323894,-0.215242,0.000230463,0.010685,0.0060669
3.636,0.323679,-0.215236,0.000241145,0.0106779,0.0060669
3.637,0.323463,-0.215231,0.000251819,0.0106711,0.0060669
3.638,0.323248,-0.215225,0.000262487,0.0106645,0.0060669
3.639,0.323033,-0.215219,0.000273148,0.0106582,0.0060669
3.64,0.322818,-0.215211,0.000283801,0.0106475,0.00835292
3.641,0.322602,-0.215203,0.000294443,0.010637,0.00835292
3.642,0.322387,-0.215195,0.000305075,0.0106268,0.00835292
3.643,0.322172,-0.215187,0.000315697,0.0106168,0.00835292
3.644,0.321957,-0.215179,0.000326309,0.010607,0.00835292
3.645,0.321742,-0.215171,0.000336911,0.0105975,0.00835292
3.646,0.321527,-0.215163,0.000347504,0.0105881,0.00835292
3.647,0.321311,-0.215155,0.000358088,0.0105791,0.00835292
3.648,0.321096,-0.215147,0.000368662,0.0105702,0.00835292
3.649,0.320881,-0.215139,0.000379228,0.0105616,0.00835292
3.65,0.320666,-0.215131,0.000389785,0.0105531,0.00835292
3.651,0.320451,-0.215123,0.000400334,0.010545,0.00835292
3.652,0.320236,-0.215115,0.000410875,0.010537,0.00835292
3.653,0.320021,-0.215107,0.000421408,0.0105293,0.00835292
3.654,0.319806,-0.215099,0.000431934,0.0105218,0.00835292
3.655,0.31959,-0.215091,0.000442452,0.0105145,0.00835292
3.656,0.319375,-0.215083,0.000452963,0.0105075,0.00835292
3.657,0.31916,-0.215075,0.000463467,0.0105007,0.00835292
3.658,0.318945,-0.215067,0.000473965,0.0104941,0.00835292
3.659,0.31873,-0.215059,0.000484455,0.0104877,0.00835292
3.66,0.318515,-0.215049,0.000494938,0.0104771,0.0106015
3.661,0.3183,-0.215039,0.00050541,0.0104667,0.0106015
3.662,0.318085,-0.215029,0.000515871,0.0104565,0.0106015
3.663,0.31787,-0.215019,0.000526323,0.0104465,0.0106015
3.664,0.317655,-0.215009,0.000536764,0.0104368,0.0106015
3.665,0.31744,-0.214999,0.000547196,0.0104273,0.0106015
3.666,0.317225,-0.214989,0.000557619,0.010418,0.0106015
3.667,0.31701,-0.214979,0.000568032,0.010409,0.0106015
3.668,0.316795,-0.214969,0.000578437,0.0104001,0.0106015
3.669,0.31658,-0.214959,0.000588833,0.0103915,0.0106015
3.67,0.316365,-0.214949,0.00059922,0.0103831,0.0106015
3.671,0.31615,-0.214939,0.000609599,0.010375,0.0106015
3.672,0.315935,-0.214929,0.00061997,0.010367,0.0106015
3.673,0.31572,-0.214919,0.000630333,0.0103593,0.0106015
3.674,0.315505,-0.214909,0.000640689,0.0103518,0.0106015
3.675,0.31529,-0.214899,0.000651037,0.0103446,0.0106015
3.676,0.315076,-0.214889,0.000661378,0.0103375,0.0106015
3.677,0.314861,-0.214879,0.000671712,0.0103307,0.0106015
3.678,0.314646,-0.214869,0.000682039,0.0103241,0.0106015
3.679,0.314431,-0.214859,0.00069236,0.0103178,0.0106015
3.68,0.314216,-0.214847,0.000702673,0.0103072,0.0128127
3.681,0.314001,-0.214835,0.000712975,0.0102968,0.0128127
3.682,0.313786,-0.214823,0.000723267,0.0102867,0.0128127
3.683,0.313572,-0.21481,0.000733548,0.0102768,0.0128127
3.684,0.313357,-0.214798,0.00074382,0.0102671,0.0128127
3.685,0.313142,-0.214786,0.000754083,0.0102577,0.0128127
3.686,0.312927,-0.214774,0.000764336,0.0102484,0.0128127
3.687,0.312712,-0.214762,0.00077458,0.0102394,0.0128127
3.688,0.312498,-0.21475,0.000784814,0.0102306,0.0128127
3.689,0.312283,-0.214738,0.000795041,0.010222,0.0128127
3.69,0.312068,-0.214726,0.000805259,0.0102137,0.0128127
3.691,0.311854,-0.214714,0.000815468,0.0102055,0.0128127
3.692,0.311639,-0.214702,0.00082567,0.0101976,0.0128127
3.693,0.311424,-0.21469,0.000835863,0.0101899,0.0128127
3.694,0.311209,-0.214678,0.00084605,0.0101824,0.0128127
3.695,0.310995,-0.214666,0.000856228,0.0101752,0.0128127
3.696,0.31078,-0.214654,0.0008664,0.0101681,0.0128127
3.697,0.310565,-0.214642,0.000876565,0.0101613,0.0128127
3.698,0.310351,-0.21463,0.000886723,0.0101547,0.0128127
3.699,0.310136,-0.214618,0.000896874,0.0101484,0.0128127
3.7,0.309922,-0.214604,0.000907017,0.0101378,0.0149867
3.701,0.309707,-0.21459,0.00091715,0.0101276,0.0149867
3.702,0.309492,-0.214576,0.000927273,0.0101175,0.0149867
3.703,0.309278,-0.214562,0.000937385,0.0101076,0.0149867
3.704,0.309063,-0.214548,0.000947488,0.010098,0.0149867
3.705,0.308849,-0.214534,0.000957581,0.0100886,0.0149867
3.706,0.308634,-0.21452,0.000967665,0.0100794,0.0149867
3.707,0.30842,-0.214506,0.00097774,0.0100704,0.0149867
3.708,0.308205,-0.214492,0.000987806,0.0100616,0.0149867
3.709,0.307991,-0.214478,0.000997863,0.0100531,0.0149867
3.71,0.307776,-0.214464,0.00100791,0.0100448,0.0149867
3.711,0.307562,-0.21445,0.00101795,0.0100367,0.0149867
3.712,0.307347,-0.214436,0.00102799,0.0100288,0.0149867
3.713,0.307133,-0.214422,0.00103801,0.0100211,0.0149867
3.714,0.306919,-0.214408,0.00104803,0.0100136,0.0149867
3.715,0.306704,-0.214394,0.00105804,0.0100064,0.0149867
3.716,0.30649,-0.21438,0.00106804,0.00999934,0.0149867
3.717,0.306275,-0.214366,0.00107804,0.00999253,0.0149867
3.718,0.306061,-0.214352,0.00108803,0.00998593,0.0149867
3.719,0.305847,-0.214338,0.00109801,0.00997954,0.0149867
3.72,0.305632,-0.214322,0.00110798,0.0099691,0.0171236
3.721,0.305418,-0.214306,0.00111795,0.00995887,0.0171236
3.722,0.305204,-0.21429,0.0011279,0.00994886,0.0171236
3.723,0.304989,-0.214274,0.00113784,0.00993906,0.0171236
3.724,0.304775,-0.214258,0.00114778,0.00992948,0.0171236
3.725,0.304561,-0.214242,0.0011577,0.00992011,0.0171236
3.726,0.304347,-0.214226,0.00116762,0.00991096,0.0171236
3.727,0.304132,-0.21421,0.00117753,0.00990202,0.0171236
3.728,0.303918,-0.214194,0.00118742,0.00989329,0.0171236
3.729,0.303704,-0.214178,0.00119731,0.00988478,0.0171236
3.73,0.30349,-0.214162,0.00120719,0.00987648,0.0171236
3.731,0.303276,-0.214146,0.00121707,0.00986839,0.0171236
3.732,0.303062,-0.21413,0.00122693,0.00986052,0.0171236
3.733,0.302847,-0.214114,0.00123679,0.00985285,0.0171236
3.734,0.302633,-0.214099,0.00124664,0.00984541,0.0171236
3.735,0.302419,-0.214083,0.00125648,0.00983817,0.0171236
3.736,0.302205,-0.214067,0.00126631,0.00983115,0.0171236
3.737,0.301991,-0.214051,0.00127614,0.00982433,0.0171236
3.738,0.301777,-0.214035,0.00128596,0.00981773,0.0171236
3.739,0.301563,-0.214019,0.00129578,0.00981135,0.0171236
3.74,0.301349,-0.214001,0.00130558,0.00980097,0.0192236
3.741,0.301135,-0.213983,0.00131538,0.00979081,0.0192236
3.742,0.300921,-0.213965,0.00132516,0.00978085,0.0192236
3.743,0.300707,-0.213947,0.00133494,0.00977111,0.0192236
3.744,0.300493,-0.213929,0.00134471,0.00976158,0.0192236
3.745,0.300279,-0.213912,0.00135446,0.00975226,0.0192236
3.746,0.300065,-0.213894,0.00136421,0.00974315,0.0192236
3.747,0.299851,-0.213876,0.00137395,0.00973425,0.0192236
3.748,0.299638,-0.213858,0.00138368,0.00972556,0.0192236
3.749,0.299424,-0.21384,0.0013934,0.00971708,0.0192236
3.75,0.29921,-0.213822,0.00140311,0.00970881,0.0192236
3.751,0.298996,-0.213804,0.00141282,0.00970075,0.0192236
3.752,0.298782,-0.213787,0.00142251,0.0096929,0.0192236
3.753,0.298569,-0.213769,0.0014322,0.00968526,0.0192236
3.754,0.298355,-0.213751,0.00144188,0.00967782,0.0192236
3.755,0.298141,-0.213733,0.00145156,0.0096706,0.0192236
3.756,0.297927,-0.213715,0.00146123,0.00966358,0.0192236
3.757,0.297714,-0.213698,0.00147089,0.00965678,0.0192236
3.758,0.2975,-0.21368,0.00148054,0.00965018,0.0192236
3.759,0.297286,-0.213662,0.00149019,0.00964379,0.0192236
3.76,0.297073,-0.213642,0.00149983,0.00963348,0.0212869
3.761,0.296859,-0.213622,0.00150945,0.00962338,0.0212869
3.762,0.296645,-0.213603,0.00151907,0.00961349,0.0212869
3.763,0.296432,-0.213583,0.00152868,0.0096038,0.0212869
3.764,0.296218,-0.213563,0.00153828,0.00959432,0.0212869
3.765,0.296005,-0.213543,0.00154787,0.00958505,0.0212869
3.766,0.295791,-0.213523,0.00155745,0.00957599,0.0212869
3.767,0.295578,-0.213504,0.00156702,0.00956713,0.0212869
3.768,0.295364,-0.213484,0.00157658,0.00955848,0.0212869
3.769,0.295151,-0.213464,0.00158614,0.00955003,0.0212869
3.77,0.294937,-0.213444,0.00159568,0.0095418,0.0212869
3.771,0.294724,-0.213425,0.00160522,0.00953376,0.0212869
3.772,0.29451,-0.213405,0.00161475,0.00952594,0.0212869
3.773,0.294297,-0.213385,0.00162427,0.00951831,0.0212869
3.774,0.294084,-0.213366,0.00163379,0.0095109,0.0212869
3.775,0.29387,-0.213346,0.0016433,0.00950369,0.0212869
3.776,0.293657,-0.213326,0.0016528,0.00949668,0.0212869
3.777,0.293444,-0.213307,0.00166229,0.00948988,0.0212869
3.778,0.29323,-0.213287,0.00167178,0.00948328,0.0212869
3.779,0.293017,-0.213267,0.00168126,0.00947689,0.0212869
3.78,0.292804,-0.213246,0.00169073,0.00946665,0.0233136
3.781,0.29259,-0.213224,0.00170019,0.00945662,0.0233136
3.782,0.292377,-0.213202,0.00170964,0.00944679,0.0233136
3.783,0.292164,-0.213181,0.00171908,0.00943716,0.0233136
3.784,0.291951,-0.213159,0.00172852,0.00942773,0.0233136
3.785,0.291738,-0.213138,0.00173794,0.00941851,0.0233136
3.786,0.291525,-0.213116,0.00174735,0.0094095,0.0233136
3.787,0.291312,-0.213094,0.00175676,0.00940068,0.0233136
3.788,0.291098,-0.213073,0.00176615,0.00939207,0.0233136
3.789,0.290885,-0.213051,0.00177554,0.00938366,0.0233136
3.79,0.290672,-0.21303,0.00178492,0.00937546,0.0233136
3.791,0.290459,-0.213008,0.00179429,0.00936745,0.0233136
3.792,0.290246,-0.212987,0.00180366,0.00935965,0.0233136
